lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Hhon_g06497.t1	51	21	10	50	85	45	161	74
Hhon_g06502.t1	4960	3029	937	4968	7102	4716	14586	8416
Hhon_orphan_1285	0	0	0	2	7	0	6	4
Hhon_g06506.t1	19	11	2	11	17	10	59	41
Hhon_orphan_1286	3	0	1	1	2	1	2	4
Hhon_orphan_1287	2	2	0	2	4	1	7	3
Hhon_g06508.t1	58	43	13	48	82	49	237	123
Hhon_g06509.t1	62	40	15	51	138	72	244	122
Hhon_orphan_1288	10	8	1	7	12	6	17	11
Hhon_g06513.t1	133	74	25	119	252	97	525	238
Hhon_orphan_1289	26	12	3	24	48	24	110	42
Hhon_g06516.t1	63	38	10	43	118	44	191	106
Hhon_g06518.t1	7	6	2	8	21	7	35	16
Hhon_orphan_1290	4	2	1	2	16	5	16	12
Hhon_g06527.t1	2	4	1	8	6	6	15	2
Hhon_orphan_1291	1	1	1	2	4	0	4	3
Hhon_g06529.t1	59	33	11	60	95	35	225	94
Hhon_g06531.t1	61	46	13	65	121	55	280	136
Hhon_g06534.t1	19	18	5	13	22	15	68	41
Hhon_g06536.t1	14	15	8	16	33	21	73	43
Hhon_g06539.t1	80	45	10	64	108	45	225	92
Hhon_g06541.t1	371	279	76	366	782	355	1400	718
Hhon_g06543.t1	52	29	10	61	64	42	186	64
Hhon_g06544.t1	19	25	8	34	75	25	103	59
Hhon_g06545.t1	13	12	2	13	19	15	45	17
Hhon_g06548.t1	85	74	15	81	201	88	337	158
Hhon_orphan_1293	1	0	0	1	2	0	3	4
Hhon_g06551.t1	63	49	14	64	101	53	220	122
Hhon_g06552.t1	143	74	28	95	228	106	388	219
Hhon_g06557.t1	0	0	0	0	1	0	3	0
Hhon_g06559.t1	255	227	93	250	490	165	1188	411
Hhon_g06560.t1	155	83	33	156	273	122	575	265
Hhon_g06562.t1	194	136	47	202	367	169	794	390
Hhon_g06564.t1	90	65	29	98	215	105	436	185
Hhon_orphan_1294	1	1	0	1	1	0	7	5
Hhon_g06566.t1	120	58	19	118	253	90	562	263
Hhon_g06568.t1	664	390	127	601	1116	553	2273	1039
Hhon_g06570.t1	94	71	28	117	210	83	393	182
Hhon_g06571.t1	387	206	79	353	732	289	1378	638
Hhon_g06574.t1	53	26	9	36	100	45	198	74
Hhon_orphan_1295	0	1	0	2	2	0	1	0
Hhon_g06575.t1	2	6	0	3	5	4	26	3
Hhon_g06576.t1	4	1	1	3	5	1	11	1
Hhon_g06577.t1	29	9	4	28	46	26	113	52
Hhon_g06579.t1	1	3	0	4	5	3	30	5
Hhon_orphan_1296	0	5	1	2	12	4	9	4
Hhon_g06581.t1	27	22	5	38	69	25	113	57
Hhon_g06582.t1	62	52	17	73	149	63	378	151
Hhon_g06537.t1	47	31	5	50	91	43	190	107
Hhon_g06538.t1	65	56	11	61	116	66	247	111
Hhon_g06540.t1	31	17	5	30	60	19	136	60
Hhon_g06542.t1	12	8	3	18	20	8	60	41
Hhon_g06546.t1	69	40	14	59	122	59	227	112
Hhon_g06547.t1	1	2	0	0	0	1	3	2
Hhon_g06549.t1	42	28	12	43	96	48	188	83
Hhon_g06550.t1	994	594	182	906	1662	755	3164	1486
Hhon_g06553.t1	40	31	11	47	88	23	191	95
Hhon_g06554.t1	19	16	6	22	46	12	93	40
Hhon_g06555.t1	136	84	33	86	228	97	457	231
Hhon_g06556.t1	23	21	9	17	53	12	88	55
Hhon_g06558.t1	76	74	34	80	178	76	413	118
Hhon_g06561.t1	111	79	13	103	199	68	439	210
Hhon_g06563.t1	48	23	8	32	80	25	140	59
Hhon_g06565.t1	112	59	18	104	167	80	370	158
Hhon_g06567.t1	75	40	13	67	131	55	279	142
Hhon_g06569.t1	74	32	13	58	123	78	287	139
Hhon_g06572.t1	19	18	4	21	41	20	95	43
Hhon_g06573.t1	527	298	104	479	922	404	1812	811
Hhon_g06578.t1	30	15	7	30	61	27	115	58
Hhon_g06580.t1	14	11	2	12	45	17	75	43
Hhon_orphan_1297	4	1	0	4	3	2	9	6
Hhon_g06583.t1	58	32	10	54	122	57	225	123
Hhon_g06584.t1	6	3	0	8	16	5	22	10
Hhon_g06585.t1	35	26	8	24	46	30	72	60
Hhon_g06587.t1	78	36	22	73	104	43	211	101
Hhon_g06588.t1	27	12	6	34	39	25	88	30
Hhon_g06589.t1	52	18	9	40	96	39	151	69
Hhon_g06590.t1	18	7	2	16	24	13	50	43
Hhon_g06591.t1	58	36	7	59	109	48	210	90
Hhon_g06592.t1	26	14	5	21	35	18	87	35
Hhon_g06595.t1	496	307	74	438	815	364	1476	779
Hhon_g06596.t1	0	0	0	2	4	3	3	2
Hhon_g06597.t1	387	246	66	395	525	250	1163	617
Hhon_g06598.t1	268	161	53	264	486	172	980	505
Hhon_g06599.t1	541	323	91	421	803	419	1671	802
Hhon_g06600.t1	69	44	12	52	114	43	220	118
Hhon_g06602.t1	1347	871	242	1263	2125	1103	4217	2065
Hhon_g06604.t1	109	68	22	112	207	104	446	210
Hhon_g06606.t1	98	64	24	99	170	83	373	164
Hhon_orphan_1298	8	1	0	5	11	7	31	18
Hhon_g06607.t1	10	9	2	9	20	2	40	19
Hhon_orphan_1299	1	0	0	2	3	1	5	5
Hhon_g06610.t1	119	92	25	106	214	118	449	222
Hhon_g06612.t1	75	63	18	87	136	66	279	121
Hhon_g06614.t1	5	2	2	8	18	3	38	16
Hhon_g06616.t1	331	219	76	365	565	333	1279	557
Hhon_g06619.t1	43	27	10	26	68	45	100	58
Hhon_orphan_1300	0	1	1	4	9	3	27	13
Hhon_g06626.t1	223	122	33	182	358	150	761	351
Hhon_g06628.t1	47	35	8	42	95	43	186	78
Hhon_orphan_1301	5	3	0	4	11	6	17	10
Hhon_g06629.t1	110	87	27	106	168	97	320	174
Hhon_g06631.t1	287	179	66	246	542	243	1066	498
Hhon_g06634.t1	184	122	42	201	403	126	727	381
Hhon_g06637.t1	170	90	38	164	289	127	642	306
Hhon_g06638.t1	96	68	14	88	165	89	341	153
Hhon_g06640.t1	114	69	17	98	172	78	343	169
Hhon_g06643.t1	13	8	0	13	27	9	82	39
Hhon_g06645.t1	19	12	4	20	82	14	174	66
Hhon_orphan_1303	1	5	1	5	7	7	21	4
Hhon_orphan_1304	5	3	0	5	8	3	11	12
Hhon_g06593.t1	103	48	16	77	151	80	248	152
Hhon_orphan_1305	0	1	2	2	8	2	11	4
Hhon_g06594.t1	114	66	20	119	160	107	307	158
Hhon_orphan_1306	56	39	7	47	116	49	244	104
Hhon_orphan_1307	4	0	0	7	13	5	20	11
Hhon_g06601.t1	98	62	22	90	213	78	522	206
Hhon_g06603.t1	46	27	8	48	105	43	181	87
Hhon_orphan_1308	1	0	0	0	0	0	0	0
Hhon_g06605.t1	31	15	12	23	46	13	94	39
Hhon_g06608.t1	6	5	1	7	8	0	21	12
Hhon_g06609.t1	35	20	4	35	49	26	96	45
Hhon_g06611.t1	134	80	31	100	202	92	437	180
Hhon_g06613.t1	9	3	2	4	20	3	29	10
Hhon_g06615.t1	105	71	15	121	194	96	388	170
Hhon_g06617.t1	18	8	2	11	32	16	59	19
Hhon_g06618.t1	272	180	60	267	543	242	1136	496
Hhon_g06620.t1	214	167	53	188	409	167	830	379
Hhon_g06621.t1	21	23	5	17	40	10	105	41
Hhon_g06622.t1	462	215	86	302	1100	683	2656	1358
Hhon_g06623.t1	1474	563	486	1530	6701	2746	10390	4789
Hhon_g06624.t1	12430	5430	2646	15140	27704	18265	67490	18662
Hhon_orphan_1309	10	15	2	57	148	66	538	167
Hhon_g06625.t1	12784	5080	2706	15059	30042	18666	68501	20814
Hhon_g06627.t1	115	85	23	107	178	116	414	192
Hhon_orphan_1310	2	2	2	2	6	2	12	3
Hhon_orphan_1311	16	11	2	18	22	17	72	28
Hhon_g06630.t1	83	45	13	60	121	54	235	116
Hhon_g06632.t1	62	39	12	70	132	53	210	113
Hhon_g06633.t1	14	15	6	14	28	14	46	29
Hhon_g06635.t1	80	65	27	119	187	103	371	163
Hhon_g06636.t1	59	44	12	62	120	56	236	88
Hhon_g06639.t1	54	37	14	62	118	54	214	106
Hhon_g06641.t1	18	2	3	11	21	12	48	28
Hhon_g06642.t1	17	13	2	27	38	30	78	41
Hhon_g06644.t1	88	33	18	62	157	75	281	132
Hhon_g06648.t1	20	12	7	27	53	20	117	51
Hhon_g06650.t1	161	100	33	155	311	111	584	265
Hhon_g06652.t1	160	110	35	149	356	127	765	363
Hhon_g06653.t1	99	60	21	114	174	70	361	121
Hhon_g06654.t1	13	7	0	6	18	12	49	20
Hhon_g06655.t1	0	0	0	0	1	0	0	0
Hhon_g06658.t1	2	4	2	5	20	10	32	20
Hhon_orphan_1312	1	3	0	3	1	1	3	5
Hhon_g06662.t1	133	68	27	133	228	129	481	228
Hhon_g06665.t1	120	79	22	103	210	99	404	182
Hhon_g06667.t1	483	314	91	461	886	340	1876	888
Hhon_g06669.t1	103	75	29	101	200	94	402	178
Hhon_g06671.t1	528	240	74	419	702	365	1440	617
Hhon_g06673.t1	85	47	13	82	148	91	310	145
Hhon_g06676.t1	44	27	7	56	89	34	186	107
Hhon_g06678.t1	21	16	2	20	28	18	78	42
Hhon_g06679.t1	39	24	9	32	55	29	105	66
Hhon_g06681.t1	114	94	30	123	202	121	461	197
Hhon_orphan_1313	4	0	2	6	9	5	17	13
Hhon_g06683.t1	270	171	51	268	451	245	908	420
Hhon_g06684.t1	5	4	3	7	26	5	61	28
Hhon_g06685.t1	13	6	2	15	21	6	44	24
Hhon_g06688.t1	173	103	36	175	325	143	603	312
Hhon_g06690.t1	17412	10835	3809	16183	29741	14326	59057	27987
Hhon_g06692.t1	67	32	22	89	156	71	270	143
Hhon_g06693.t1	297	190	65	286	541	265	1072	512
Hhon_g06694.t1	260	162	45	250	414	181	772	316
Hhon_g06698.t1	88	66	12	64	149	73	277	119
Hhon_g06699.t1	65	42	8	50	127	50	246	116
Hhon_g06701.t1	436	231	90	354	535	342	1143	526
Hhon_g06647.t1	45	36	10	45	112	37	231	97
Hhon_g06649.t1	15	11	2	10	28	13	49	22
Hhon_g06651.t1	1797	1051	367	1658	2965	1404	5662	2661
Hhon_orphan_1314	1	1	0	2	0	0	5	2
Hhon_g06656.t1	9	5	0	13	32	11	36	20
Hhon_g06657.t1	6	3	0	3	16	6	22	12
Hhon_g06659.t1	51	15	6	30	90	32	178	68
Hhon_g06660.t1	28	32	11	41	93	42	220	96
Hhon_g06661.t1	90	57	18	95	143	50	284	150
Hhon_orphan_1315	3	4	0	5	14	4	31	10
Hhon_g06663.t1	20	10	3	27	56	25	119	58
Hhon_g06664.t1	43	32	9	48	114	56	181	91
Hhon_g06666.t1	101	54	13	84	139	62	320	124
Hhon_g06668.t1	25	17	4	27	73	20	144	44
Hhon_orphan_1316	26	6	3	24	42	17	129	71
Hhon_g06670.t1	100	79	26	104	218	111	405	203
Hhon_g06672.t1	743	518	158	677	1497	643	3281	1501
Hhon_g06674.t1	0	0	0	1	0	0	0	0
Hhon_g06675.t1	148	82	26	130	261	117	474	228
Hhon_g06677.t1	111	67	25	91	215	101	351	226
Hhon_g06680.t1	69	38	16	70	112	49	214	130
Hhon_g06682.t1	56	49	16	75	150	61	310	131
Hhon_g06686.t1	18	21	3	23	44	19	96	46
Hhon_g06687.t1	152	78	25	102	215	114	426	215
Hhon_g06689.t1	34	15	5	27	66	26	114	50
Hhon_g06691.t1	41	19	6	35	92	37	146	59
Hhon_g06696.t1	342	189	71	335	573	232	1115	547
Hhon_g06697.t1	334	225	67	301	595	246	1228	578
Hhon_g06700.t1	90	60	19	87	150	84	292	154
Hhon_g06702.t1	9	5	2	16	18	11	39	17
Hhon_orphan_1317	1	0	0	0	3	2	4	2
Hhon_orphan_1318	1	0	0	0	3	2	8	2
Hhon_g06705.t1	53	29	10	71	125	39	211	111
Hhon_g06707.t1	49	47	12	49	117	41	189	98
Hhon_orphan_1319	1	1	0	1	1	0	4	2
Hhon_g06710.t1	62	60	20	62	118	73	273	118
Hhon_orphan_1320	4	3	0	5	15	2	13	5
Hhon_orphan_1321	38	32	9	50	71	36	95	63
Hhon_g06713.t1	45	31	4	44	95	38	177	91
Hhon_orphan_1322	2	1	0	0	16	1	23	12
Hhon_g06717.t1	111	75	22	100	219	93	396	206
Hhon_g06718.t1	29	21	9	43	78	32	163	56
Hhon_g06720.t1	188	120	36	152	305	144	679	276
Hhon_g06721.t1	41	38	13	44	86	40	162	77
Hhon_g06723.t1	604	365	136	592	1066	544	2046	995
Hhon_g06724.t1	78	59	19	101	157	73	333	148
Hhon_g06725.t1	47	22	4	27	42	18	66	35
Hhon_g06726.t1	0	0	0	0	0	0	2	0
Hhon_g06727.t1	14	10	1	11	20	9	45	12
Hhon_g06728.t1	97	76	26	110	160	92	298	119
Hhon_g06729.t1	27	29	7	26	65	19	106	48
Hhon_g06730.t1	160	100	26	148	257	121	459	207
Hhon_g06732.t1	43	22	7	34	67	36	111	65
Hhon_g06734.t1	271	138	58	229	449	155	964	448
Hhon_g06736.t1	64	37	7	55	111	37	214	85
Hhon_g06737.t1	780	485	154	721	1303	654	2699	1310
Hhon_g06739.t1	43	28	9	51	82	29	179	83
Hhon_g06740.t1	1013	583	183	926	1732	817	3245	1565
Hhon_g06742.t1	52	40	8	62	120	40	260	114
Hhon_orphan_1323	4	1	1	0	2	1	11	5
Hhon_g06744.t1	7	5	2	15	37	1	79	33
Hhon_g06746.t1	35	21	16	35	74	36	171	68
Hhon_g06747.t1	58	33	5	43	91	43	160	85
Hhon_orphan_1324	2	1	1	3	1	1	5	5
Hhon_g06752.t1	10	5	2	11	27	3	48	24
Hhon_g06753.t1	19	17	5	19	56	21	85	56
Hhon_g06706.t1	70	44	12	61	147	55	253	111
Hhon_g06708.t1	14	11	5	35	33	13	58	33
Hhon_g06709.t1	109	63	25	124	219	95	414	204
Hhon_g06711.t1	94	65	18	82	140	76	319	142
Hhon_g06712.t1	2227	1366	478	2167	3328	2212	7547	3890
Hhon_orphan_1326	9	8	3	15	10	11	38	25
Hhon_g06714.t1	364	227	78	320	584	270	1183	592
Hhon_g06715.t1	278	146	67	305	545	237	1067	499
Hhon_g06716.t1	162	115	31	133	245	106	503	263
Hhon_g06719.t1	168	100	33	155	262	116	515	267
Hhon_g06722.t1	39	28	8	29	70	28	171	73
Hhon_orphan_1327	8	3	2	7	14	6	27	3
Hhon_g06731.t1	57	62	20	77	157	53	301	121
Hhon_g06733.t1	68	55	11	74	140	59	337	146
Hhon_g06735.t1	103	55	23	96	190	75	377	205
Hhon_g06738.t1	31	23	3	40	84	30	150	97
Hhon_g06741.t1	0	0	0	3	2	1	2	0
Hhon_g06743.t1	178	125	46	181	334	133	712	320
Hhon_orphan_1328	3	3	1	3	6	2	21	15
Hhon_g06745.t1	18	14	3	20	33	13	69	41
Hhon_g06748.t1	13	21	4	17	37	15	52	27
Hhon_g06749.t1	3939	2373	676	3945	5699	3948	10988	5111
Hhon_g06750.t1	2347	1570	491	2488	4388	1954	8356	4042
Hhon_g06751.t1	57	46	15	60	118	57	245	118
Hhon_g06754.t1	433	300	89	410	829	288	1731	780
Hhon_g06755.t1	12	12	4	24	35	13	63	38
Hhon_g06756.t1	62	18	6	40	70	33	193	68
Hhon_g06760.t1	98	67	26	102	193	79	391	184
Hhon_g06762.t1	30	27	9	32	67	30	106	61
Hhon_g06764.t1	97	63	14	73	156	71	287	122
Hhon_g06765.t1	61	53	8	61	140	51	278	132
Hhon_orphan_1329	8	7	5	4	22	5	39	15
Hhon_g06766.t1	162	125	42	179	297	121	569	259
Hhon_orphan_1330	15	11	2	10	37	12	61	35
Hhon_orphan_1331	0	0	1	1	3	0	3	1
Hhon_g06770.t1	3456	1961	704	3015	5361	2902	10220	5055
Hhon_g06773.t1	205	123	32	179	409	197	740	397
Hhon_g06776.t1	154	103	29	120	246	113	474	229
Hhon_g06777.t1	40	38	13	30	96	34	199	84
Hhon_g06779.t1	164	90	35	143	261	136	541	253
Hhon_orphan_1332	5	1	1	4	6	4	10	5
Hhon_orphan_1333	123	62	19	100	182	86	312	156
Hhon_g06782.t1	32	15	3	20	61	13	152	77
Hhon_g06783.t1	147	114	31	164	430	135	826	392
Hhon_g06784.t1	30	12	6	42	58	19	139	74
Hhon_g06786.t1	184	127	46	211	398	188	735	367
Hhon_g06787.t1	25	19	5	27	61	17	127	67
Hhon_g06792.t1	150	109	31	148	314	136	640	286
Hhon_g06793.t1	77	52	19	58	147	62	274	143
Hhon_g06795.t1	68	46	12	54	111	65	234	104
Hhon_g06796.t1	6	1	1	0	7	6	9	14
Hhon_orphan_1334	0	0	0	0	0	0	4	2
Hhon_g06757.t1	2	0	0	0	1	0	2	2
Hhon_g06758.t1	30	22	11	32	59	29	95	66
Hhon_g06759.t1	13	9	4	5	17	12	34	20
Hhon_g06761.t1	47	37	5	48	78	42	158	82
Hhon_g06763.t1	42	32	7	45	57	31	149	78
Hhon_orphan_1335	17	9	3	19	26	16	75	30
Hhon_g06767.t1	17	15	1	21	47	24	104	37
Hhon_g06768.t1	246	132	42	221	392	195	850	389
Hhon_g06769.t1	1040	537	202	974	1685	832	3117	1470
Hhon_g06771.t1	129	81	32	126	243	115	473	215
Hhon_g06772.t1	301	224	74	263	691	218	1229	490
Hhon_g06774.t1	5	3	0	4	9	0	20	8
Hhon_g06775.t1	61	25	12	56	108	44	186	104
Hhon_g06778.t1	26	13	7	29	59	22	116	62
Hhon_g06780.t1	42	27	13	39	79	30	152	63
Hhon_orphan_1336	0	0	0	1	10	0	9	1
Hhon_g06781.t1	83	67	22	91	174	58	392	183
Hhon_g06785.t1	87	53	20	95	149	84	309	142
Hhon_g06788.t1	7	2	0	0	4	6	10	5
Hhon_g06789.t1	5	1	0	0	3	0	2	0
Hhon_g06790.t1	188	96	34	172	298	121	597	279
Hhon_g06791.t1	79	65	21	73	149	78	298	134
Hhon_g06794.t1	54	30	10	53	91	37	194	84
Hhon_orphan_1338	2	7	3	1	8	8	16	6
Hhon_orphan_1339	2	1	0	4	16	6	23	17
Hhon_orphan_1340	2	3	0	3	4	3	10	6
Hhon_g06804.t1	13	8	3	40	38	11	110	62
Hhon_g06805.t1	0	0	0	0	1	0	1	0
Hhon_g06806.t1	5	3	3	8	8	2	14	9
Hhon_g06808.t1	0	0	0	3	2	1	7	3
Hhon_g06810.t1	432	260	84	382	756	394	1579	720
Hhon_g06811.t1	0	0	0	1	0	2	3	2
Hhon_g06814.t1	16	19	6	30	54	32	99	49
Hhon_orphan_1341	0	0	0	1	0	0	4	1
Hhon_g06816.t1	132	76	23	108	186	96	429	188
Hhon_g06818.t1	79	48	21	78	164	66	344	150
Hhon_g06820.t1	553	391	110	602	1343	522	3048	1456
Hhon_g06821.t1	25	16	5	15	39	15	74	55
Hhon_g06823.t1	38	19	13	36	72	18	149	76
Hhon_g06825.t1	411	258	82	435	828	283	1751	876
Hhon_g06826.t1	105	50	19	92	200	85	384	186
Hhon_orphan_1342	1	1	0	6	13	4	32	11
Hhon_g06827.t1	133	81	22	140	199	112	424	202
Hhon_g06829.t1	26	18	9	25	56	17	101	31
Hhon_g06830.t1	87	55	18	81	137	81	339	157
Hhon_g06832.t1	143	71	25	130	226	99	478	230
Hhon_g06833.t1	37	28	6	41	65	37	136	55
Hhon_g06834.t1	129	73	27	114	190	122	375	192
Hhon_g06839.t1	9	5	2	3	21	8	20	10
Hhon_g06840.t1	0	0	0	1	1	1	1	1
Hhon_g06841.t1	13	13	4	10	28	17	75	35
Hhon_g06800.t1	2	2	0	2	3	4	10	5
Hhon_orphan_1344	3	1	0	4	3	2	4	0
Hhon_g06801.t1	7	3	3	9	12	8	15	8
Hhon_g06802.t1	0	0	0	0	0	0	4	1
Hhon_orphan_1345	18	14	5	15	40	20	119	55
Hhon_g06807.t1	8	2	2	2	7	3	7	10
Hhon_g06809.t1	24	16	3	13	32	19	66	37
Hhon_g06812.t1	1	0	0	0	0	0	1	0
Hhon_g06813.t1	6095	3935	1383	5873	10710	5164	22035	10286
Hhon_orphan_1347	12	12	2	16	21	11	56	31
Hhon_g06815.t1	217	120	45	178	343	149	693	317
Hhon_g06817.t1	46	30	11	51	77	44	169	87
Hhon_g06819.t1	173	147	45	185	330	180	656	353
Hhon_g06822.t1	25	33	4	39	54	29	122	62
Hhon_g06824.t1	37	25	3	29	61	36	108	46
Hhon_g06828.t1	7	5	0	3	13	1	31	13
Hhon_g06831.t1	129	78	23	91	205	122	437	184
Hhon_g06835.t1	343	218	69	318	508	280	887	466
Hhon_g06836.t1	41	17	8	46	64	28	111	46
Hhon_g06837.t1	149	96	33	161	332	113	675	351
Hhon_g06838.t1	16	13	3	24	52	19	103	37
Hhon_g06842.t1	37	30	11	41	88	33	168	67
Hhon_orphan_1349	1	2	0	2	6	3	11	6
Hhon_g06847.t1	144	98	33	144	256	154	548	273
Hhon_g06848.t1	115	68	24	80	223	71	347	171
Hhon_g06850.t1	41	25	12	45	93	42	165	91
Hhon_g06852.t1	31	15	5	24	48	17	94	46
Hhon_g06854.t1	536	341	109	527	987	482	1987	942
Hhon_g06856.t1	570	350	98	511	944	453	1867	913
Hhon_g06859.t1	157	114	47	162	338	124	635	334
Hhon_g06861.t1	846	517	174	904	1521	713	2994	1436
Hhon_g06863.t1	12	8	2	10	15	9	51	23
Hhon_g06865.t1	3	2	0	5	5	2	5	2
Hhon_orphan_1350	7	4	2	8	21	2	37	11
Hhon_g06868.t1	11	7	0	14	19	5	43	12
Hhon_g06878.t1	7	6	1	8	16	3	29	10
Hhon_g06885.t1	77	55	17	71	151	52	310	140
Hhon_g06887.t1	27	17	5	35	60	19	113	36
Hhon_g06890.t1	166	120	32	152	270	124	511	250
Hhon_g06843.t1	198	133	45	200	403	141	817	377
Hhon_g06844.t1	183	138	39	222	316	106	684	327
Hhon_g06845.t1	87	44	15	78	114	58	240	113
Hhon_g06846.t1	173	95	37	169	301	130	621	280
Hhon_g06849.t1	40	28	7	31	68	28	176	69
Hhon_g06851.t1	43	27	8	32	62	38	129	61
Hhon_g06853.t1	2	8	3	10	21	8	35	15
Hhon_g06855.t1	105	57	20	99	177	91	367	180
Hhon_g06857.t1	172	94	20	125	243	116	502	284
Hhon_g06858.t1	18	13	2	13	37	19	79	29
Hhon_g06860.t1	24	8	3	11	30	21	81	29
Hhon_orphan_1351	15	12	1	14	27	8	46	33
Hhon_g06864.t1	6	3	0	6	4	10	20	12
Hhon_g06866.t1	1	0	0	1	3	0	2	1
Hhon_g06867.t1	5	4	1	6	27	6	33	20
Hhon_g06869.t1	10	6	5	7	13	8	46	16
Hhon_g06870.t1	8	8	7	10	17	13	65	15
Hhon_g06871.t1	0	4	0	2	0	4	6	0
Hhon_g06872.t1	2	0	1	0	1	0	6	3
Hhon_g06873.t1	7	4	0	10	19	5	33	19
Hhon_g06874.t1	0	0	0	1	0	0	1	0
Hhon_g06875.t1	5	3	2	0	7	1	11	5
Hhon_g06877.t1	0	0	0	0	0	0	2	0
Hhon_g06880.t1	13	15	0	18	39	9	97	34
Hhon_g06881.t1	1	0	0	0	2	0	2	1
Hhon_g06882.t1	0	0	0	0	0	0	2	0
Hhon_g06883.t1	5	1	0	2	4	2	20	11
Hhon_g06884.t1	7	6	1	4	12	8	30	4
Hhon_g06886.t1	17	8	6	21	33	9	67	18
Hhon_g06888.t1	1732	1102	387	1621	3120	1396	6378	2912
Hhon_g06889.t1	161	90	30	131	269	132	541	302
Hhon_g06891.t1	105	77	21	126	244	100	427	190
Hhon_g06892.t1	52	26	9	40	99	33	194	108
Hhon_g06894.t1	40	27	10	50	78	46	153	76
Hhon_orphan_1353	11	4	1	3	12	2	20	1
Hhon_g06898.t1	35	17	5	41	68	35	140	73
Hhon_g06901.t1	690	383	132	648	1084	539	2267	1097
Hhon_g06902.t1	9	13	8	9	34	12	88	36
Hhon_orphan_1355	58	35	11	60	134	47	220	103
Hhon_g06904.t1	108	60	19	85	170	93	388	175
Hhon_g06906.t1	44	27	12	44	99	33	235	112
Hhon_g06912.t1	101	52	26	78	171	85	302	162
Hhon_g06914.t1	36	25	16	53	123	38	211	91
Hhon_g06916.t1	49	20	17	50	102	40	178	97
Hhon_orphan_1356	1	0	1	1	2	0	2	1
Hhon_g06918.t1	8	8	7	21	21	16	49	29
Hhon_g06919.t1	15	15	5	18	46	22	115	43
Hhon_g06921.t1	0	1	0	1	8	3	6	3
Hhon_g06923.t1	97	55	13	90	157	70	304	134
Hhon_g06924.t1	5706	3543	1174	5326	10567	4806	22384	10361
Hhon_g06925.t1	1235	724	222	1079	2073	906	3936	1918
Hhon_g06927.t1	55	42	17	77	151	59	269	120
Hhon_g06930.t1	0	0	0	0	0	0	1	0
Hhon_orphan_1357	2	2	0	5	6	3	13	3
Hhon_orphan_1358	7	3	2	5	11	7	19	11
Hhon_g06932.t1	43	19	6	36	60	23	116	50
Hhon_orphan_1359	6	1	0	7	19	4	36	12
Hhon_g06934.t1	588	345	111	585	947	445	1778	848
Hhon_g06936.t1	30	31	8	22	36	29	92	53
Hhon_g06938.t1	87	49	17	92	189	58	381	183
Hhon_g06940.t1	62	26	10	66	97	41	227	81
Hhon_g06941.t1	8	10	2	10	19	2	47	24
Hhon_g06944.t1	52	24	6	25	52	29	119	54
Hhon_g06893.t1	61	42	13	66	103	79	324	138
Hhon_g06895.t1	5	3	0	5	2	4	6	2
Hhon_g06896.t1	90	51	10	67	169	72	332	142
Hhon_g06897.t1	97	44	16	80	152	67	332	168
Hhon_g06899.t1	19	10	3	12	53	41	151	60
Hhon_g06900.t1	50	40	9	64	79	34	150	61
Hhon_g06903.t1	57	44	17	70	130	60	227	129
Hhon_orphan_1361	1	2	0	5	9	1	22	7
Hhon_g06905.t1	26	23	9	27	67	32	116	43
Hhon_g06907.t1	265	166	63	269	563	168	1077	508
Hhon_g06908.t1	54	42	13	64	104	45	202	89
Hhon_g06909.t1	80	49	13	83	143	52	286	122
Hhon_g06910.t1	1671	1103	372	1643	2926	1433	5651	2695
Hhon_g06911.t1	47	40	12	48	97	48	217	92
Hhon_g06913.t1	1677	1056	357	1625	2974	1368	6091	2808
Hhon_g06915.t1	20	13	7	25	75	36	119	61
Hhon_g06917.t1	25	22	4	26	42	26	94	49
Hhon_orphan_1362	2	1	1	0	5	1	11	0
Hhon_g06920.t1	7	6	4	9	20	17	46	21
Hhon_g06922.t1	59	48	12	61	112	65	249	123
Hhon_orphan_1363	1	0	0	0	0	0	7	2
Hhon_g06926.t1	37	27	7	46	82	31	198	80
Hhon_g06928.t1	37	11	6	42	54	27	159	74
Hhon_orphan_1364	13	8	4	11	34	7	64	15
Hhon_g06931.t1	16	16	3	21	49	17	103	35
Hhon_g06933.t1	34	20	6	22	76	26	135	62
Hhon_g06935.t1	124	82	20	123	220	109	422	202
Hhon_g06937.t1	401	261	82	373	797	310	1535	690
Hhon_g06939.t1	62	35	11	52	116	54	214	90
Hhon_g06942.t1	19	8	0	12	39	16	66	21
Hhon_g06943.t1	53	19	16	44	97	47	204	71
Hhon_g06945.t1	18	14	2	17	40	11	79	24
Hhon_orphan_1365	0	0	0	1	3	0	9	4
Hhon_g06947.t1	96	65	21	79	140	68	277	108
Hhon_g06949.t1	480	307	109	461	900	423	1786	834
Hhon_g06951.t1	1	2	0	0	1	3	7	5
Hhon_g06953.t1	61	34	13	33	101	49	214	98
Hhon_orphan_1366	0	0	0	0	1	1	2	0
Hhon_g06954.t1	17	5	3	29	48	23	89	34
Hhon_g06956.t1	191	124	50	220	370	165	756	370
Hhon_g06957.t1	150	90	39	127	228	122	470	220
Hhon_g06959.t1	126	73	22	105	192	93	399	190
Hhon_g06961.t1	16	13	4	12	44	14	67	45
Hhon_g06962.t1	21	11	6	21	43	21	103	45
Hhon_g06964.t1	39	23	5	38	72	37	119	59
