orthogroup	genes_input	genes_output	species_input	species_output	occupancy_output	kept_orthogroup
OG_8342	52	39	46	39	0.619047619047619	OG1
OG_8345	84	39	42	39	0.619047619047619	OG0
OG_835	58	53	55	53	0.841269841269841	OG0
OG_8351	72	59	59	59	0.936507936507937	OG0
OG_8357	63	49	53	49	0.777777777777778	OG1
OG_8359	77	55	57	55	0.873015873015873	OG0
OG_8363	56	41	46	41	0.650793650793651	OG0
OG_8365	69	53	54	53	0.841269841269841	OG0
OG_8366	60	46	46	46	0.73015873015873	OG0
OG_8376	55	41	45	41	0.650793650793651	OG0
OG_8379	73	55	55	55	0.873015873015873	OG0
OG_838	43	39	40	39	0.619047619047619	OG0
OG_8380	75	60	60	60	0.952380952380952	OG0
OG_839	64	55	57	55	0.873015873015873	OG0
OG_8394	90	53	56	53	0.841269841269841	OG1
OG_8396	83	53	58	53	0.841269841269841	OG1
OG_8401	54	48	49	48	0.761904761904762	OG0
OG_8402	71	57	58	57	0.904761904761905	OG0
OG_8405	41	20	32	20	0.317460317460317	OG1
OG_8409	57	34	44	34	0.53968253968254	OG1
OG_841	56	37	37	37	0.587301587301587	OG0
OG_8422	65	33	51	33	0.523809523809524	OG1
OG_8423	77	32	47	32	0.507936507936508	OG3
OG_8425	56	35	49	35	0.555555555555556	OG1
OG_843	77	35	43	35	0.555555555555556	OG1
OG_8431	64	51	51	51	0.80952380952381	OG0
OG_8437	60	51	54	51	0.80952380952381	OG0
OG_8438	69	41	52	41	0.650793650793651	OG3
OG_8442	56	40	49	40	0.634920634920635	OG1
OG_8443	65	50	51	50	0.793650793650794	OG0
OG_8446	67	55	58	55	0.873015873015873	OG0
OG_8453	69	56	56	56	0.888888888888889	OG0
OG_8454	57	30	49	30	0.476190476190476	OG1
OG_8457	71	37	38	37	0.587301587301587	OG0
OG_8463	56	44	51	44	0.698412698412698	OG0
OG_8465	53	34	34	34	0.53968253968254	OG0
OG_8466	72	39	60	39	0.619047619047619	OG2
OG_8468	83	60	60	60	0.952380952380952	OG0
OG_8471	38	33	34	33	0.523809523809524	OG0
OG_8473	58	48	49	48	0.761904761904762	OG0
OG_8476	54	35	36	35	0.555555555555556	OG0
OG_8482	69	43	55	43	0.682539682539683	OG1
OG_8484	63	56	56	56	0.888888888888889	OG0
OG_8486	55	41	41	41	0.650793650793651	OG0
OG_8488	60	50	51	50	0.793650793650794	OG0
OG_849	72	29	56	29	0.46031746031746	OG0
OG_8490	74	52	52	52	0.825396825396825	OG0
OG_8491	48	33	45	33	0.523809523809524	OG1
OG_8492	82	43	47	43	0.682539682539683	OG1
OG_8493	75	57	57	57	0.904761904761905	OG0
OG_8499	82	59	60	59	0.936507936507937	OG0
OG_850	74	55	55	55	0.873015873015873	OG0
OG_8502	70	51	53	51	0.80952380952381	OG1
OG_8503	102	51	56	51	0.80952380952381	OG1
OG_8505	104	22	36	22	0.349206349206349	OG1
OG_8507	100	40	40	40	0.634920634920635	OG0
OG_851	50	38	43	38	0.603174603174603	OG1
OG_8510	52	46	49	46	0.73015873015873	OG0
OG_8526	82	37	59	37	0.587301587301587	OG2
OG_853	57	48	48	48	0.761904761904762	OG0
OG_8533	77	24	59	24	0.380952380952381	OG0
OG_8535	58	51	51	51	0.80952380952381	OG0
OG_854	48	41	42	41	0.650793650793651	OG0
OG_8540	42	34	36	34	0.53968253968254	OG0
OG_8541	49	33	36	33	0.523809523809524	OG1
OG_8542	39	28	33	28	0.444444444444444	OG0
OG_8543	70	54	54	54	0.857142857142857	OG0
OG_8545	78	54	57	54	0.857142857142857	OG0
OG_8551	73	55	55	55	0.873015873015873	OG0
OG_8554	37	34	34	34	0.53968253968254	OG0
OG_856	68	55	57	55	0.873015873015873	OG0
OG_8560	57	52	53	52	0.825396825396825	OG0
OG_8561	60	48	53	48	0.761904761904762	OG0
OG_8564	65	54	57	54	0.857142857142857	OG0
OG_8566	44	42	44	42	0.666666666666667	OG0
OG_8567	54	35	38	35	0.555555555555556	OG0
OG_8571	104	35	63	35	0.555555555555556	OG0
OG_8574	66	52	53	52	0.825396825396825	OG0
OG_8576	47	28	33	28	0.444444444444444	OG0
OG_8579	79	52	53	52	0.825396825396825	OG0
OG_8580	77	61	61	61	0.968253968253968	OG0
OG_8582	53	47	47	47	0.746031746031746	OG0
OG_8593	76	60	60	60	0.952380952380952	OG0
OG_8597	48	41	43	41	0.650793650793651	OG0
OG_86	90	51	58	51	0.80952380952381	OG1
OG_860	78	58	58	58	0.920634920634921	OG0
OG_8603	80	51	56	51	0.80952380952381	OG0
OG_861	43	31	39	31	0.492063492063492	OG0
OG_8613	123	62	62	62	0.984126984126984	OG1
OG_8615	107	54	55	54	0.857142857142857	OG1
OG_8616	75	52	54	52	0.825396825396825	OG0
OG_8617	74	56	57	56	0.888888888888889	OG0
OG_8618	88	55	59	55	0.873015873015873	OG0
OG_8620	86	60	61	60	0.952380952380952	OG0
OG_8625	77	46	55	46	0.73015873015873	OG2
OG_8627	75	57	57	57	0.904761904761905	OG0
OG_8629	92	60	61	60	0.952380952380952	OG0
OG_8630	62	53	55	53	0.841269841269841	OG1
OG_8631	82	59	60	59	0.936507936507937	OG0
OG_8632	61	44	45	44	0.698412698412698	OG0
OG_8633	39	31	34	31	0.492063492063492	OG0
OG_8635	77	56	57	56	0.888888888888889	OG0
OG_864	58	51	53	51	0.80952380952381	OG0
OG_8640	129	38	55	38	0.603174603174603	OG3
OG_8643	85	51	60	51	0.80952380952381	OG1
OG_865	68	56	57	56	0.888888888888889	OG0
OG_866	55	41	50	41	0.650793650793651	OG0
OG_867	70	57	59	57	0.904761904761905	OG0
OG_8672	114	32	33	32	0.507936507936508	OG0
OG_8677	71	45	48	45	0.714285714285714	OG0
OG_8687	67	55	57	55	0.873015873015873	OG0
OG_8689	74	50	60	50	0.793650793650794	OG1
OG_869	65	58	58	58	0.920634920634921	OG1
OG_8690	53	43	43	43	0.682539682539683	OG0
OG_8691	76	53	53	53	0.841269841269841	OG0
OG_8695	36	27	35	27	0.428571428571429	OG0
OG_8696	76	47	53	47	0.746031746031746	OG1
OG_87	77	61	61	61	0.968253968253968	OG0
OG_870	65	54	55	54	0.857142857142857	OG0
OG_8700	74	26	60	26	0.412698412698413	OG2
OG_871	72	44	59	44	0.698412698412698	OG0
OG_8714	62	44	50	44	0.698412698412698	OG0
OG_872	65	56	56	56	0.888888888888889	OG0
OG_873	59	45	47	45	0.714285714285714	OG0
OG_874	60	50	55	50	0.793650793650794	OG0
OG_8746	69	57	59	57	0.904761904761905	OG0
OG_875	81	55	59	55	0.873015873015873	OG0
OG_8750	68	55	55	55	0.873015873015873	OG0
OG_8751	61	27	42	27	0.428571428571429	OG1
OG_8756	65	56	56	56	0.888888888888889	OG0
OG_876	132	61	62	61	0.968253968253968	OG0
OG_8769	75	54	54	54	0.857142857142857	OG0
OG_877	51	39	47	39	0.619047619047619	OG0
OG_8774	75	57	57	57	0.904761904761905	OG0
OG_8775	59	40	47	40	0.634920634920635	OG1
OG_8779	61	52	53	52	0.825396825396825	OG0
OG_878	60	53	54	53	0.841269841269841	OG0
OG_8784	78	57	58	57	0.904761904761905	OG0
OG_8792	60	37	38	37	0.587301587301587	OG0
OG_8795	85	41	52	41	0.650793650793651	OG2
OG_88	52	47	49	47	0.746031746031746	OG0
OG_881	111	36	62	36	0.571428571428571	OG2
OG_8814	41	36	39	36	0.571428571428571	OG0
OG_8817	79	54	61	54	0.857142857142857	OG0
OG_882	58	52	52	52	0.825396825396825	OG0
OG_8821	72	53	58	53	0.841269841269841	OG1
OG_8823	64	56	56	56	0.888888888888889	OG0
OG_8825	56	36	38	36	0.571428571428571	OG0
OG_8827	141	41	61	41	0.650793650793651	OG2
OG_8829	59	43	52	43	0.682539682539683	OG1
OG_883	55	46	51	46	0.73015873015873	OG0
OG_8830	109	53	59	53	0.841269841269841	OG3
OG_884	95	37	59	37	0.587301587301587	OG1
OG_8847	85	31	48	31	0.492063492063492	OG1
OG_885	61	56	56	56	0.888888888888889	OG0
OG_8852	57	51	52	51	0.80952380952381	OG0
OG_8856	66	53	53	53	0.841269841269841	OG0
OG_886	61	49	50	49	0.777777777777778	OG0
OG_8860	49	34	35	34	0.53968253968254	OG0
OG_8861	89	35	39	35	0.555555555555556	OG0
OG_8865	43	36	36	36	0.571428571428571	OG0
OG_8867	74	55	57	55	0.873015873015873	OG0
OG_8869	155	25	43	25	0.396825396825397	OG0
OG_887	61	38	53	38	0.603174603174603	OG1
OG_8876	93	57	57	57	0.904761904761905	OG0
OG_8879	69	54	58	54	0.857142857142857	OG0
OG_888	55	35	41	35	0.555555555555556	OG3
OG_8884	63	46	56	46	0.73015873015873	OG1
OG_8887	69	60	60	60	0.952380952380952	OG0
OG_889	55	42	46	42	0.666666666666667	OG0
OG_8890	53	45	48	45	0.714285714285714	OG0
OG_8891	59	53	53	53	0.841269841269841	OG0
OG_8892	63	56	59	56	0.888888888888889	OG0
OG_8893	102	41	58	41	0.650793650793651	OG1
OG_8895	53	46	47	46	0.73015873015873	OG0
OG_8896	56	45	45	45	0.714285714285714	OG0
OG_8897	44	41	43	41	0.650793650793651	OG0
OG_8898	66	38	46	38	0.603174603174603	OG1
OG_890	108	60	63	60	0.952380952380952	OG2
OG_8900	140	47	51	47	0.746031746031746	OG1
OG_8902	81	21	44	21	0.333333333333333	OG2
OG_8905	70	56	56	56	0.888888888888889	OG0
OG_8909	87	32	51	32	0.507936507936508	OG1
OG_891	89	62	62	62	0.984126984126984	OG0
OG_8913	61	35	52	35	0.555555555555556	OG1
OG_8917	75	57	57	57	0.904761904761905	OG0
OG_8919	88	34	37	34	0.53968253968254	OG1
OG_892	96	47	60	47	0.746031746031746	OG1
OG_8922	35	29	32	29	0.46031746031746	OG0
OG_8925	66	44	44	44	0.698412698412698	OG0
OG_893	48	27	39	27	0.428571428571429	OG1
OG_8934	74	59	59	59	0.936507936507937	OG0
OG_8936	70	58	58	58	0.920634920634921	OG0
OG_8938	86	58	58	58	0.920634920634921	OG0
OG_894	65	52	53	52	0.825396825396825	OG0
OG_8950	68	54	56	54	0.857142857142857	OG1
OG_8951	106	38	48	38	0.603174603174603	OG0
OG_8959	57	36	36	36	0.571428571428571	OG0
OG_896	72	58	58	58	0.920634920634921	OG0
OG_8961	84	44	51	44	0.698412698412698	OG1
OG_8964	50	42	43	42	0.666666666666667	OG0
OG_897	77	45	57	45	0.714285714285714	OG1
OG_8973	53	37	38	37	0.587301587301587	OG0
OG_898	46	23	35	23	0.365079365079365	OG0
OG_8985	93	60	60	60	0.952380952380952	OG1
OG_899	67	39	54	39	0.619047619047619	OG1
OG_8991	110	58	58	58	0.920634920634921	OG0
OG_8998	83	59	59	59	0.936507936507937	OG1
OG_8999	65	54	54	54	0.857142857142857	OG0
OG_9	71	35	56	35	0.555555555555556	OG1
OG_9002	71	23	48	23	0.365079365079365	OG3
OG_9003	57	45	48	45	0.714285714285714	OG0
OG_9006	81	58	59	58	0.920634920634921	OG0
OG_9015	54	34	43	34	0.53968253968254	OG0
OG_903	74	42	59	42	0.666666666666667	OG1
OG_9035	50	21	43	21	0.333333333333333	OG0
OG_9037	39	25	36	25	0.396825396825397	OG0
OG_9045	73	36	41	36	0.571428571428571	OG2
OG_9046	42	38	38	38	0.603174603174603	OG0
OG_9049	64	49	49	49	0.777777777777778	OG3
OG_905	66	57	57	57	0.904761904761905	OG0
OG_9054	46	35	35	35	0.555555555555556	OG0
OG_9055	32	30	32	30	0.476190476190476	OG0
OG_9056	100	44	61	44	0.698412698412698	OG2
OG_9057	174	56	58	56	0.888888888888889	OG0
OG_906	82	60	60	60	0.952380952380952	OG0
OG_9060	52	23	39	23	0.365079365079365	OG2
OG_9062	47	42	42	42	0.666666666666667	OG0
OG_9063	71	53	58	53	0.841269841269841	OG0
OG_907	58	47	50	47	0.746031746031746	OG0
OG_908	73	38	56	38	0.603174603174603	OG1
OG_9089	57	46	46	46	0.73015873015873	OG0
OG_909	62	54	54	54	0.857142857142857	OG0
OG_9095	81	61	61	61	0.968253968253968	OG0
OG_9097	64	39	49	39	0.619047619047619	OG1
OG_9099	67	56	58	56	0.888888888888889	OG0
OG_91	70	56	57	56	0.888888888888889	OG0
OG_9106	109	59	60	59	0.936507936507937	OG2
OG_9109	97	59	59	59	0.936507936507937	OG0
OG_911	65	51	55	51	0.80952380952381	OG0
OG_9117	66	57	58	57	0.904761904761905	OG0
OG_912	63	48	48	48	0.761904761904762	OG0
OG_9120	65	53	53	53	0.841269841269841	OG0
OG_9123	50	41	43	41	0.650793650793651	OG0
OG_9130	64	51	52	51	0.80952380952381	OG0
OG_9139	67	56	57	56	0.888888888888889	OG0
OG_9145	75	52	52	52	0.825396825396825	OG0
OG_915	71	52	56	52	0.825396825396825	OG0
OG_9153	68	28	40	28	0.444444444444444	OG0
OG_9155	69	54	55	54	0.857142857142857	OG0
OG_916	58	43	46	43	0.682539682539683	OG0
OG_9161	70	48	49	48	0.761904761904762	OG1
OG_917	50	39	44	39	0.619047619047619	OG0
OG_9170	198	31	59	31	0.492063492063492	OG0
OG_9171	224	48	49	48	0.761904761904762	OG1
OG_9176	88	23	55	23	0.365079365079365	OG5
OG_918	71	56	59	56	0.888888888888889	OG1
OG_9180	78	34	59	34	0.53968253968254	OG1
OG_9182	46	21	39	21	0.333333333333333	OG1
OG_9183	66	55	56	55	0.873015873015873	OG0
OG_9189	64	50	53	50	0.793650793650794	OG0
OG_919	43	37	41	37	0.587301587301587	OG0
OG_9193	81	57	58	57	0.904761904761905	OG0
OG_9195	67	55	55	55	0.873015873015873	OG0
OG_92	79	57	57	57	0.904761904761905	OG0
OG_9200	67	48	53	48	0.761904761904762	OG0
OG_9218	58	51	52	51	0.80952380952381	OG0
OG_922	94	46	61	46	0.73015873015873	OG1
OG_9221	70	55	57	55	0.873015873015873	OG0
OG_9222	81	39	40	39	0.619047619047619	OG0
OG_9231	72	56	57	56	0.888888888888889	OG0
OG_9234	77	58	59	58	0.920634920634921	OG0
OG_9235	105	40	59	40	0.634920634920635	OG1
OG_9239	71	36	47	36	0.571428571428571	OG1
OG_924	71	58	58	58	0.920634920634921	OG0
OG_9241	50	22	38	22	0.349206349206349	OG2
OG_9248	92	52	58	52	0.825396825396825	OG1
OG_9249	51	34	36	34	0.53968253968254	OG0
OG_9253	55	47	50	47	0.746031746031746	OG0
OG_926	72	43	47	43	0.682539682539683	OG0
OG_9260	59	50	51	50	0.793650793650794	OG0
OG_9266	98	56	56	56	0.888888888888889	OG0
OG_9268	46	29	33	29	0.46031746031746	OG1
OG_927	72	53	59	53	0.841269841269841	OG0
OG_9272	53	46	46	46	0.73015873015873	OG0
OG_9276	68	46	51	46	0.73015873015873	OG0
OG_929	69	56	56	56	0.888888888888889	OG0
OG_9290	71	59	59	59	0.936507936507937	OG0
OG_9292	135	45	53	45	0.714285714285714	OG0
OG_9297	44	32	36	32	0.507936507936508	OG0
OG_9299	160	47	49	47	0.746031746031746	OG0
OG_93	61	47	50	47	0.746031746031746	OG0
OG_9300	125	38	40	38	0.603174603174603	OG0
OG_9302	71	57	59	57	0.904761904761905	OG0
OG_9303	79	24	52	24	0.380952380952381	OG0
OG_9308	78	55	58	55	0.873015873015873	OG0
OG_9309	98	35	57	35	0.555555555555556	OG1
OG_931	93	54	56	54	0.857142857142857	OG0
OG_9311	103	56	56	56	0.888888888888889	OG1
OG_9312	89	40	40	40	0.634920634920635	OG0
OG_9313	95	60	63	60	0.952380952380952	OG0
OG_9317	97	32	60	32	0.507936507936508	OG0
OG_9318	54	43	43	43	0.682539682539683	OG0
OG_9319	36	30	32	30	0.476190476190476	OG0
OG_9320	56	49	49	49	0.777777777777778	OG0
OG_9321	95	54	54	54	0.857142857142857	OG0
OG_9322	81	54	61	54	0.857142857142857	OG1
OG_933	91	58	61	58	0.920634920634921	OG1
OG_9331	97	35	57	35	0.555555555555556	OG0
OG_9333	68	54	54	54	0.857142857142857	OG0
OG_9334	94	54	57	54	0.857142857142857	OG1
OG_9341	80	58	58	58	0.920634920634921	OG0
OG_9344	42	33	36	33	0.523809523809524	OG1
OG_9345	47	43	44	43	0.682539682539683	OG0
OG_9346	67	39	49	39	0.619047619047619	OG1
OG_935	71	39	53	39	0.619047619047619	OG1
OG_9352	51	43	43	43	0.682539682539683	OG0
OG_9355	48	37	38	37	0.587301587301587	OG0
OG_9356	40	32	35	32	0.507936507936508	OG0
OG_936	71	54	57	54	0.857142857142857	OG0
OG_9361	76	56	59	56	0.888888888888889	OG0
OG_9362	192	46	58	46	0.73015873015873	OG1
OG_9365	66	35	52	35	0.555555555555556	OG1
OG_9366	95	62	62	62	0.984126984126984	OG0
OG_9367	63	58	58	58	0.920634920634921	OG0
OG_9370	99	58	61	58	0.920634920634921	OG1
OG_9373	61	47	52	47	0.746031746031746	OG1
OG_9375	67	55	56	55	0.873015873015873	OG0
OG_9376	57	35	44	35	0.555555555555556	OG1
OG_938	62	53	55	53	0.841269841269841	OG0
OG_9382	69	56	57	56	0.888888888888889	OG0
OG_9384	61	46	51	46	0.73015873015873	OG0
OG_9385	94	59	59	59	0.936507936507937	OG1
OG_9389	60	45	47	45	0.714285714285714	OG0
OG_9390	67	56	56	56	0.888888888888889	OG0
OG_9394	82	26	61	26	0.412698412698413	OG3
OG_9396	41	34	36	34	0.53968253968254	OG0
OG_9399	61	31	53	31	0.492063492063492	OG1
OG_94	75	52	58	52	0.825396825396825	OG2
OG_940	56	49	50	49	0.777777777777778	OG0
OG_9401	89	55	56	55	0.873015873015873	OG0
OG_9403	61	54	55	54	0.857142857142857	OG0
OG_9404	59	53	53	53	0.841269841269841	OG0
OG_9406	61	55	55	55	0.873015873015873	OG0
OG_9408	60	51	56	51	0.80952380952381	OG0
OG_941	44	37	42	37	0.587301587301587	OG0
OG_9414	73	29	57	29	0.46031746031746	OG3
OG_9419	69	58	58	58	0.920634920634921	OG0
OG_942	58	38	42	38	0.603174603174603	OG0
OG_9426	73	54	54	54	0.857142857142857	OG0
OG_943	76	61	61	61	0.968253968253968	OG0
OG_9430	61	35	46	35	0.555555555555556	OG1
OG_9432	81	56	57	56	0.888888888888889	OG1
OG_9437	130	62	62	62	0.984126984126984	OG0
OG_9439	82	59	60	59	0.936507936507937	OG0
OG_944	72	46	55	46	0.73015873015873	OG1
OG_9441	132	52	60	52	0.825396825396825	OG3
OG_9444	79	60	60	60	0.952380952380952	OG0
OG_9445	81	47	57	47	0.746031746031746	OG1
OG_945	71	47	56	47	0.746031746031746	OG1
OG_9456	73	46	48	46	0.73015873015873	OG0
OG_9459	75	51	51	51	0.80952380952381	OG0
OG_946	68	57	57	57	0.904761904761905	OG0
OG_9463	93	39	61	39	0.619047619047619	OG3
OG_9468	97	27	34	27	0.428571428571429	OG1
OG_9475	103	59	61	59	0.936507936507937	OG0
OG_9479	61	51	54	51	0.80952380952381	OG0
OG_948	79	34	60	34	0.53968253968254	OG1
OG_9481	76	59	60	59	0.936507936507937	OG0
OG_9482	104	59	59	59	0.936507936507937	OG0
OG_9487	83	59	59	59	0.936507936507937	OG0
OG_9493	88	59	59	59	0.936507936507937	OG0
OG_9496	65	58	60	58	0.920634920634921	OG0
OG_9500	75	29	36	29	0.46031746031746	OG0
OG_951	61	44	47	44	0.698412698412698	OG0
OG_9510	62	54	56	54	0.857142857142857	OG0
OG_9511	123	60	60	60	0.952380952380952	OG1
OG_9512	55	39	41	39	0.619047619047619	OG1
OG_9514	59	54	55	54	0.857142857142857	OG0
OG_9515	92	61	61	61	0.968253968253968	OG1
OG_952	93	60	61	60	0.952380952380952	OG0
OG_9522	69	55	56	55	0.873015873015873	OG0
OG_9524	122	55	62	55	0.873015873015873	OG0
OG_9526	43	30	36	30	0.476190476190476	OG1
OG_9527	45	35	39	35	0.555555555555556	OG0
OG_9529	78	46	52	46	0.73015873015873	OG1
OG_9530	49	43	43	43	0.682539682539683	OG0
OG_9532	57	40	54	40	0.634920634920635	OG1
OG_9535	65	50	52	50	0.793650793650794	OG0
OG_9536	43	39	40	39	0.619047619047619	OG0
OG_9537	41	37	37	37	0.587301587301587	OG0
OG_9538	67	55	57	55	0.873015873015873	OG0
OG_954	64	35	51	35	0.555555555555556	OG0
OG_9540	105	58	58	58	0.920634920634921	OG0
OG_9543	47	45	45	45	0.714285714285714	OG0
OG_955	68	56	57	56	0.888888888888889	OG0
OG_9551	56	46	50	46	0.73015873015873	OG0
OG_9556	51	36	36	36	0.571428571428571	OG0
OG_956	66	29	54	29	0.46031746031746	OG1
OG_9560	89	40	57	40	0.634920634920635	OG1
OG_9562	62	52	53	52	0.825396825396825	OG0
OG_9563	35	32	32	32	0.507936507936508	OG0
OG_9566	48	25	39	25	0.396825396825397	OG1
OG_9567	47	46	46	46	0.73015873015873	OG0
OG_9571	69	45	53	45	0.714285714285714	OG1
OG_9574	50	41	41	41	0.650793650793651	OG0
OG_958	97	48	60	48	0.761904761904762	OG1
OG_9580	75	60	60	60	0.952380952380952	OG0
OG_9583	54	51	52	51	0.80952380952381	OG0
OG_9586	72	39	48	39	0.619047619047619	OG1
OG_9587	67	46	52	46	0.73015873015873	OG1
OG_9588	121	54	56	54	0.857142857142857	OG1
OG_959	53	45	46	45	0.714285714285714	OG0
OG_9590	59	54	54	54	0.857142857142857	OG0
OG_9591	73	53	54	53	0.841269841269841	OG0
OG_9595	53	47	47	47	0.746031746031746	OG0
OG_960	67	51	51	51	0.80952380952381	OG0
OG_9600	65	54	54	54	0.857142857142857	OG0
OG_9601	60	45	50	45	0.714285714285714	OG0
OG_9604	44	40	40	40	0.634920634920635	OG0
OG_9606	53	47	47	47	0.746031746031746	OG0
OG_9607	68	36	43	36	0.571428571428571	OG1
OG_961	63	53	53	53	0.841269841269841	OG0
OG_9613	61	51	51	51	0.80952380952381	OG0
OG_9615	82	48	59	48	0.761904761904762	OG1
OG_9616	46	45	45	45	0.714285714285714	OG0
OG_9618	67	53	56	53	0.841269841269841	OG0
OG_9622	104	46	51	46	0.73015873015873	OG3
OG_9623	76	62	63	62	0.984126984126984	OG0
OG_9624	63	42	46	42	0.666666666666667	OG2
OG_9625	62	47	47	47	0.746031746031746	OG0
OG_9626	70	54	55	54	0.857142857142857	OG0
OG_963	73	42	49	42	0.666666666666667	OG0
OG_9635	93	56	60	56	0.888888888888889	OG0
OG_9639	41	32	38	32	0.507936507936508	OG1
OG_9640	96	27	52	27	0.428571428571429	OG2
OG_9641	70	58	58	58	0.920634920634921	OG0
OG_9642	93	59	59	59	0.936507936507937	OG0
OG_9647	51	47	48	47	0.746031746031746	OG0
OG_9650	58	48	51	48	0.761904761904762	OG0
OG_9655	75	55	55	55	0.873015873015873	OG0
OG_966	70	59	60	59	0.936507936507937	OG0
OG_9660	69	55	55	55	0.873015873015873	OG0
OG_9674	75	37	60	37	0.587301587301587	OG1
OG_9677	56	49	52	49	0.777777777777778	OG0
OG_9678	98	61	61	61	0.968253968253968	OG0
OG_9681	72	55	57	55	0.873015873015873	OG0
OG_9683	88	56	60	56	0.888888888888889	OG0
OG_9685	73	55	55	55	0.873015873015873	OG0
OG_9686	45	35	40	35	0.555555555555556	OG0
OG_9687	56	46	47	46	0.73015873015873	OG0
OG_9688	147	25	35	25	0.396825396825397	OG6
OG_9689	42	39	40	39	0.619047619047619	OG0
OG_969	71	37	51	37	0.587301587301587	OG0
OG_9690	71	52	53	52	0.825396825396825	OG0
OG_9691	95	56	56	56	0.888888888888889	OG0
OG_9693	41	34	35	34	0.53968253968254	OG1
OG_9694	61	40	40	40	0.634920634920635	OG0
OG_9697	62	56	56	56	0.888888888888889	OG0
OG_9698	79	55	57	55	0.873015873015873	OG1
OG_970	112	31	59	31	0.492063492063492	OG4
OG_9700	45	31	32	31	0.492063492063492	OG0
OG_9701	61	36	50	36	0.571428571428571	OG2
OG_9702	61	43	43	43	0.682539682539683	OG0
OG_9706	51	40	42	40	0.634920634920635	OG0
OG_9707	86	60	60	60	0.952380952380952	OG1
OG_971	58	53	53	53	0.841269841269841	OG0
OG_9710	57	52	52	52	0.825396825396825	OG0
OG_9711	59	26	36	26	0.412698412698413	OG1
OG_9714	63	58	58	58	0.920634920634921	OG0
OG_9715	69	56	58	56	0.888888888888889	OG0
OG_9717	80	53	55	53	0.841269841269841	OG0
OG_9718	58	49	51	49	0.777777777777778	OG0
OG_9719	69	60	60	60	0.952380952380952	OG0
OG_972	65	52	57	52	0.825396825396825	OG1
OG_9720	61	48	49	48	0.761904761904762	OG0
OG_9723	59	44	52	44	0.698412698412698	OG1
OG_9725	84	60	60	60	0.952380952380952	OG0
OG_973	76	61	62	61	0.968253968253968	OG0
OG_9735	61	47	47	47	0.746031746031746	OG0
OG_9737	81	43	62	43	0.682539682539683	OG3
OG_974	66	52	54	52	0.825396825396825	OG0
OG_9745	54	30	45	30	0.476190476190476	OG1
OG_975	66	48	50	48	0.761904761904762	OG1
OG_9755	54	43	43	43	0.682539682539683	OG0
OG_9758	86	37	59	37	0.587301587301587	OG1
OG_976	90	61	61	61	0.968253968253968	OG0
OG_9761	82	60	60	60	0.952380952380952	OG0
OG_9766	67	52	57	52	0.825396825396825	OG0
OG_9767	62	43	54	43	0.682539682539683	OG1
OG_9769	64	57	57	57	0.904761904761905	OG0
OG_977	73	43	52	43	0.682539682539683	OG0
OG_9771	64	40	52	40	0.634920634920635	OG1
OG_9775	90	47	54	47	0.746031746031746	OG2
OG_9779	67	48	54	48	0.761904761904762	OG0
OG_978	53	37	42	37	0.587301587301587	OG0
OG_9782	72	59	59	59	0.936507936507937	OG0
OG_9786	103	43	43	43	0.682539682539683	OG0
OG_979	87	51	51	51	0.80952380952381	OG0
OG_9797	91	37	47	37	0.587301587301587	OG1
OG_9800	81	58	58	58	0.920634920634921	OG1
OG_9802	41	33	36	33	0.523809523809524	OG0
OG_9809	42	21	34	21	0.333333333333333	OG1
OG_981	60	34	35	34	0.53968253968254	OG0
OG_9810	62	44	48	44	0.698412698412698	OG1
OG_9812	106	16	60	16	0.253968253968254	OG3
OG_9819	54	48	48	48	0.761904761904762	OG0
OG_982	69	58	58	58	0.920634920634921	OG0
OG_9821	79	25	37	25	0.396825396825397	OG1
OG_9823	49	33	33	33	0.523809523809524	OG1
OG_9830	41	37	39	37	0.587301587301587	OG0
OG_9831	65	55	56	55	0.873015873015873	OG0
OG_9832	66	52	53	52	0.825396825396825	OG0
OG_9835	118	44	60	44	0.698412698412698	OG0
OG_9837	102	56	59	56	0.888888888888889	OG0
OG_9838	75	58	58	58	0.920634920634921	OG0
OG_9839	59	50	50	50	0.793650793650794	OG0
OG_984	42	40	41	40	0.634920634920635	OG0
OG_9840	98	45	45	45	0.714285714285714	OG0
OG_9846	73	49	53	49	0.777777777777778	OG0
OG_985	49	41	45	41	0.650793650793651	OG0
OG_9850	78	50	56	50	0.793650793650794	OG2
OG_9855	122	32	40	32	0.507936507936508	OG2
OG_9862	55	27	32	27	0.428571428571429	OG0
OG_9864	64	56	58	56	0.888888888888889	OG0
OG_9869	66	56	56	56	0.888888888888889	OG1
OG_987	73	54	56	54	0.857142857142857	OG0
OG_988	91	54	61	54	0.857142857142857	OG1
OG_9883	55	52	53	52	0.825396825396825	OG0
OG_9886	61	50	53	50	0.793650793650794	OG0
OG_9888	143	59	60	59	0.936507936507937	OG0
OG_9889	78	35	59	35	0.555555555555556	OG2
OG_989	63	52	55	52	0.825396825396825	OG0
OG_9891	87	45	62	45	0.714285714285714	OG1
OG_9892	78	57	57	57	0.904761904761905	OG0
OG_990	69	59	61	59	0.936507936507937	OG0
OG_9900	82	55	57	55	0.873015873015873	OG1
OG_9908	75	53	55	53	0.841269841269841	OG0
